journey_id,trip_id,journey_start_datetime,journey_start_date,journey_start_time,journey_start_lon,journey_start_lat,journey_start_insee,journey_start_department,journey_start_town,journey_start_towngroup,journey_start_country,journey_end_datetime,journey_end_date,journey_end_time,journey_end_lon,journey_end_lat,journey_end_insee,journey_end_department,journey_end_town,journey_end_towngroup,journey_end_country,passenger_seats,operator_class,journey_distance,journey_duration,has_incentive
17775494,05a14d1c-9d79-49ca-bdc3-dcf6f6b7d69d,2023-08-30T18:10:00+02:00,2023-08-30,18:10:00,1.39,49.02,27448,27,Pacy-sur-Eure,CA Seine Normandie AgglomÃ©ration,France,2023-08-30T19:00:00+02:00,2023-08-30,19:00:00,1.095,49.442,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,64292,47,NON
17775501,05a14d1c-9d79-49ca-bdc3-dcf6f6b7d69d,2023-08-30T18:10:00+02:00,2023-08-30,18:10:00,1.39,49.02,27448,27,Pacy-sur-Eure,CA Seine Normandie AgglomÃ©ration,France,2023-08-30T19:00:00+02:00,2023-08-30,19:00:00,1.095,49.442,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,64292,47,NON
17776522,5a920d83-6f1a-41fd-b775-61b761391594,2023-08-30T18:10:00+02:00,2023-08-30,18:10:00,1.129,49.437,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-30T19:00:00+02:00,2023-08-30,19:00:00,0.745,49.615,76758,76,Yvetot,CC Yvetot Normandie,France,1,C,42235,55,NON
17774904,528f2fbd-b411-431b-a7d0-bbbae2c2dbb2,2023-08-30T18:20:00+02:00,2023-08-30,18:20:00,0.861,49.36,27091,27,Bosgouet,CC Roumois Seine,France,2023-08-30T18:40:00+02:00,2023-08-30,18:40:00,1.076,49.419,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,25392,22,NON
17774976,628e1c7f-610a-48f1-b50b-619cee8bdc89,2023-08-30T18:20:00+02:00,2023-08-30,18:20:00,1.079,49.601,76105,76,Le Bocasse,CC Inter-Caux-Vexin,France,2023-08-30T18:50:00+02:00,2023-08-30,18:50:00,1.086,49.449,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,26541,28,NON
17775004,7ffb6406-5f52-407e-a1bb-a753177702d0,2023-08-30T18:20:00+02:00,2023-08-30,18:20:00,1.095,49.447,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-30T18:40:00+02:00,2023-08-30,18:40:00,1.141,49.471,76095,76,Bihorel,MÃ©tropole Rouen Normandie,France,1,C,6157,19,NON
17775233,d1763b01-58c0-4abe-ab9d-b100b5093c57,2023-08-30T18:20:00+02:00,2023-08-30,18:20:00,0.797,49.483,76709,76,Le Trait,MÃ©tropole Rouen Normandie,France,2023-08-30T18:50:00+02:00,2023-08-30,18:50:00,1.054,49.454,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,25916,32,NON
17775417,b7dd0124-bb9d-41d2-8203-fa17f2e9f661,2023-08-30T18:20:00+02:00,2023-08-30,18:20:00,1.054,49.443,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-30T19:00:00+02:00,2023-08-30,19:00:00,0.819,49.52,76237,76,Ãpinay-sur-Duclair,MÃ©tropole Rouen Normandie,France,1,C,27519,41,NON
17798923,fde585b5-ca3a-4073-a47a-92490fae6e5f,2023-08-30T18:20:00+02:00,2023-08-30,18:20:00,1.173,49.224,27375,27,Louviers,CA Seine-Eure,France,2023-08-30T18:50:00+02:00,2023-08-30,18:50:00,1.054,49.453,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,37789,31,NON
17774934,d7015a2d-fb40-4e5e-a109-015f44bf58ee,2023-08-30T18:30:00+02:00,2023-08-30,18:30:00,1.144,49.488,76377,76,Isneauville,MÃ©tropole Rouen Normandie,France,2023-08-30T18:40:00+02:00,2023-08-30,18:40:00,1.107,49.441,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,10710,14,NON
17775129,be1a2c16-bb51-477e-97af-45f2ba182397,2023-08-30T18:30:00+02:00,2023-08-30,18:30:00,1.085,49.429,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-30T19:00:00+02:00,2023-08-30,19:00:00,1.083,49.511,76367,76,Houppeville,MÃ©tropole Rouen Normandie,France,1,C,18309,29,NON
17775251,a2dc7b5e-f53a-43f6-a918-f23ee988c615,2023-08-30T18:30:00+02:00,2023-08-30,18:30:00,1.092,49.428,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-30T19:00:00+02:00,2023-08-30,19:00:00,1.21,49.384,76116,76,Boos,MÃ©tropole Rouen Normandie,France,1,C,14928,26,NON
17775267,a9203805-220d-4f4b-90f6-26e25d49eeb5,2023-08-30T18:30:00+02:00,2023-08-30,18:30:00,1.093,49.435,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-30T19:00:00+02:00,2023-08-30,19:00:00,1.081,49.545,76452,76,Montville,CC Inter-Caux-Vexin,France,1,C,23538,31,NON
17775269,5bb681d5-04c1-4176-8630-fdf06339ed48,2023-08-30T18:30:00+02:00,2023-08-30,18:30:00,1.178,49.235,27351,27,Incarville,CA Seine-Eure,France,2023-08-30T19:00:00+02:00,2023-08-30,19:00:00,1.133,49.439,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,31531,38,NON
17775335,4a3d3fbf-6513-4d89-9166-3b9bd55f8a78,2023-08-30T18:30:00+02:00,2023-08-30,18:30:00,1.121,49.45,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-30T19:00:00+02:00,2023-08-30,19:00:00,1.265,49.44,76111,76,Bois-l'ÃvÃªque,CC Inter-Caux-Vexin,France,1,C,14082,27,NON
17775383,9d966baf-9aa1-4d60-81f6-3d9085f18174,2023-08-30T18:30:00+02:00,2023-08-30,18:30:00,1.175,49.255,27701,27,Val-de-Reuil,CA Seine-Eure,France,2023-08-30T19:00:00+02:00,2023-08-30,19:00:00,1.055,49.453,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,33543,34,NON
17775478,4550faa9-f8b0-49f0-9fa9-259bd3db3cb4,2023-08-30T18:30:00+02:00,2023-08-30,18:30:00,0.876,49.293,27105,27,Grand Bourgtheroulde,CC Roumois Seine,France,2023-08-30T19:10:00+02:00,2023-08-30,19:10:00,1.118,49.445,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,31512,36,NON
17775481,4550faa9-f8b0-49f0-9fa9-259bd3db3cb4,2023-08-30T18:30:00+02:00,2023-08-30,18:30:00,0.876,49.293,27105,27,Grand Bourgtheroulde,CC Roumois Seine,France,2023-08-30T19:10:00+02:00,2023-08-30,19:10:00,1.118,49.445,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,31512,39,NON
17775482,4550faa9-f8b0-49f0-9fa9-259bd3db3cb4,2023-08-30T18:30:00+02:00,2023-08-30,18:30:00,0.876,49.293,27105,27,Grand Bourgtheroulde,CC Roumois Seine,France,2023-08-30T19:10:00+02:00,2023-08-30,19:10:00,1.118,49.445,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,31512,36,NON
17774936,ce3c7608-38db-4592-b508-ecc86f673be2,2023-08-30T18:40:00+02:00,2023-08-30,18:40:00,1.095,49.476,76451,76,Mont-Saint-Aignan,MÃ©tropole Rouen Normandie,France,2023-08-30T18:50:00+02:00,2023-08-30,18:50:00,1.084,49.447,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,4213,11,NON
17775003,4efb80fe-7f36-4ee7-9ceb-3f86dbec9828,2023-08-30T18:40:00+02:00,2023-08-30,18:40:00,1.045,49.417,76322,76,Le Grand-Quevilly,MÃ©tropole Rouen Normandie,France,2023-08-30T18:50:00+02:00,2023-08-30,18:50:00,1.079,49.427,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,4424,9,NON
17775439,80753b38-f44c-44b2-a267-2dd3d2b4db82,2023-08-30T18:40:00+02:00,2023-08-30,18:40:00,1.087,49.427,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-30T19:10:00+02:00,2023-08-30,19:10:00,1.164,49.572,76271,76,Fontaine-le-Bourg,CC Inter-Caux-Vexin,France,1,C,22449,36,NON
17775471,fa4b6b2d-9892-41e7-b7e1-3e5883748146,2023-08-30T18:40:00+02:00,2023-08-30,18:40:00,1.009,49.351,76319,76,Grand-Couronne,MÃ©tropole Rouen Normandie,France,2023-08-30T19:10:00+02:00,2023-08-30,19:10:00,1.092,49.431,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,16551,27,NON
17776439,3d28b8fc-b411-4ced-b286-6c68391f0814,2023-08-30T18:40:00+02:00,2023-08-30,18:40:00,1.078,49.601,76105,76,Le Bocasse,CC Inter-Caux-Vexin,France,2023-08-30T19:20:00+02:00,2023-08-30,19:20:00,1.103,49.44,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,28068,31,NON
17776440,3d28b8fc-b411-4ced-b286-6c68391f0814,2023-08-30T18:40:00+02:00,2023-08-30,18:40:00,1.078,49.601,76105,76,Le Bocasse,CC Inter-Caux-Vexin,France,2023-08-30T19:20:00+02:00,2023-08-30,19:20:00,1.103,49.44,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,28068,31,NON
17775238,9f55d561-8f96-4ee4-8820-3b0ced558f36,2023-08-30T18:50:00+02:00,2023-08-30,18:50:00,1.098,49.476,76451,76,Mont-Saint-Aignan,MÃ©tropole Rouen Normandie,France,2023-08-30T19:00:00+02:00,2023-08-30,19:00:00,1.093,49.447,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,4291,13,NON
17775272,f9390428-e108-4453-a0c2-3a2d22529fff,2023-08-30T18:50:00+02:00,2023-08-30,18:50:00,1.064,49.47,76451,76,Mont-Saint-Aignan,MÃ©tropole Rouen Normandie,France,2023-08-30T19:00:00+02:00,2023-08-30,19:00:00,1.055,49.453,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,4342,12,NON
17775360,5b818297-00fa-4fad-a6c7-c90d765784f0,2023-08-30T18:50:00+02:00,2023-08-30,18:50:00,1.127,49.458,76095,76,Bihorel,MÃ©tropole Rouen Normandie,France,2023-08-30T19:00:00+02:00,2023-08-30,19:00:00,1.133,49.439,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,3778,9,NON
17775345,7f5c94cd-7041-4f2a-85d0-2e9f154be7b3,2023-08-30T18:50:00+02:00,2023-08-30,18:50:00,1.099,49.448,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-30T19:00:00+02:00,2023-08-30,19:00:00,1.149,49.506,76377,76,Isneauville,MÃ©tropole Rouen Normandie,France,1,C,9774,17,NON
17775397,39c629c6-f1d1-4445-80cc-85213e19a656,2023-08-30T18:50:00+02:00,2023-08-30,18:50:00,1.107,49.441,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-30T19:10:00+02:00,2023-08-30,19:10:00,1.161,49.495,76377,76,Isneauville,MÃ©tropole Rouen Normandie,France,1,C,11265,22,NON
17775429,3483f1be-a118-47b2-9a3b-680b7b9c1b87,2023-08-30T18:50:00+02:00,2023-08-30,18:50:00,1.071,49.448,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-30T19:10:00+02:00,2023-08-30,19:10:00,1.051,49.544,76245,76,Eslettes,CC Inter-Caux-Vexin,France,1,C,16393,18,NON
17775444,94657d4a-c522-48ac-9186-01d60bd00d1f,2023-08-30T18:50:00+02:00,2023-08-30,18:50:00,1.092,49.44,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-30T19:10:00+02:00,2023-08-30,19:10:00,1.189,49.469,76536,76,Roncherolles-sur-le-Vivier,MÃ©tropole Rouen Normandie,France,1,C,11330,23,NON
17776459,2f0d576a-95d2-48bc-981e-4eef76edd54e,2023-08-30T18:50:00+02:00,2023-08-30,18:50:00,1.255,49.429,76106,76,Bois-d'Ennebourg,CC Inter-Caux-Vexin,France,2023-08-30T19:20:00+02:00,2023-08-30,19:20:00,1.064,49.447,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,18563,30,NON
17776436,33ba0175-7571-4aff-96ef-d9d2aba42729,2023-08-30T18:50:00+02:00,2023-08-30,18:50:00,1.08,49.434,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-30T19:20:00+02:00,2023-08-30,19:20:00,0.998,49.666,76086,76,Bertrimont,CC Terroir de Caux,France,1,C,32892,30,NON
17776449,4d38aca8-07e3-421e-a8e2-943dae3282c5,2023-08-30T18:50:00+02:00,2023-08-30,18:50:00,1.087,49.428,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-30T19:20:00+02:00,2023-08-30,19:20:00,1.257,49.544,76502,76,Pierreval,CC Inter-Caux-Vexin,France,1,C,29008,35,NON
17776495,2f0d576a-95d2-48bc-981e-4eef76edd54e,2023-08-30T18:50:00+02:00,2023-08-30,18:50:00,1.255,49.429,76106,76,Bois-d'Ennebourg,CC Inter-Caux-Vexin,France,2023-08-30T19:20:00+02:00,2023-08-30,19:20:00,1.064,49.447,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,18563,26,NON
17776532,6418a1d4-5cb8-4d7a-891a-c4ef7417d0a6,2023-08-30T18:50:00+02:00,2023-08-30,18:50:00,1.173,49.213,27375,27,Louviers,CA Seine-Eure,France,2023-08-30T19:30:00+02:00,2023-08-30,19:30:00,1.069,49.448,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,35495,39,NON
17775413,9c5e445b-80fa-420b-b51e-f4aa918d862c,2023-08-30T19:00:00+02:00,2023-08-30,19:00:00,1.09,49.474,76451,76,Mont-Saint-Aignan,MÃ©tropole Rouen Normandie,France,2023-08-30T19:10:00+02:00,2023-08-30,19:10:00,1.087,49.448,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,4092,12,NON
17775416,1f8771d3-3ae0-4df0-86ae-87d8b9f3d36a,2023-08-30T19:00:00+02:00,2023-08-30,19:00:00,1.15,49.488,76377,76,Isneauville,MÃ©tropole Rouen Normandie,France,2023-08-30T19:10:00+02:00,2023-08-30,19:10:00,1.114,49.449,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,6914,15,NON
17775486,c9f82df4-5f5a-4a2e-9ace-fefe09b5232e,2023-08-30T19:00:00+02:00,2023-08-30,19:00:00,1.108,49.436,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-30T19:20:00+02:00,2023-08-30,19:20:00,1.176,49.396,76475,76,Franqueville-Saint-Pierre,MÃ©tropole Rouen Normandie,France,1,C,10942,21,NON
17776491,c0d908e2-94c1-4042-b78b-9b1d96ffd95f,2023-08-30T19:00:00+02:00,2023-08-30,19:00:00,0.96,49.339,76457,76,Moulineaux,MÃ©tropole Rouen Normandie,France,2023-08-30T19:30:00+02:00,2023-08-30,19:30:00,1.073,49.429,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,21888,25,NON
17776501,17eb3fa7-9f34-44a7-b70e-f3347c8f1744,2023-08-30T19:00:00+02:00,2023-08-30,19:00:00,1.076,49.551,76452,76,Montville,CC Inter-Caux-Vexin,France,2023-08-30T19:20:00+02:00,2023-08-30,19:20:00,1.065,49.447,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,21821,18,NON
17776534,d33403ed-10ad-4946-8c74-9466f6a85c5e,2023-08-30T19:00:00+02:00,2023-08-30,19:00:00,1.042,49.305,76561,76,Saint-Aubin-lÃ¨s-Elbeuf,MÃ©tropole Rouen Normandie,France,2023-08-30T19:20:00+02:00,2023-08-30,19:20:00,1.101,49.436,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,25425,28,NON
17776559,959a0991-2d46-46b0-86a1-9f4a13d9ceee,2023-08-30T19:10:00+02:00,2023-08-30,19:10:00,1.103,49.427,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-30T19:30:00+02:00,2023-08-30,19:30:00,1.094,49.384,76575,76,Saint-Ãtienne-du-Rouvray,MÃ©tropole Rouen Normandie,France,1,C,8316,15,NON
17776553,6ee22234-4e4f-48f0-aadb-8843383501e0,2023-08-30T19:10:00+02:00,2023-08-30,19:10:00,1.097,49.439,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-30T19:30:00+02:00,2023-08-30,19:30:00,1.165,49.408,76475,76,Franqueville-Saint-Pierre,MÃ©tropole Rouen Normandie,France,1,C,10813,17,NON
17776557,6ee22234-4e4f-48f0-aadb-8843383501e0,2023-08-30T19:10:00+02:00,2023-08-30,19:10:00,1.097,49.439,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-30T19:30:00+02:00,2023-08-30,19:30:00,1.165,49.408,76475,76,Franqueville-Saint-Pierre,MÃ©tropole Rouen Normandie,France,1,C,10813,17,NON
17776565,9932fd34-1ab6-48b8-ba65-46bb34f6186a,2023-08-30T19:10:00+02:00,2023-08-30,19:10:00,1.134,49.409,76429,76,Le Mesnil-Esnard,MÃ©tropole Rouen Normandie,France,2023-08-30T19:30:00+02:00,2023-08-30,19:30:00,1.138,49.449,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,8902,18,NON
17776593,c9ff5740-f416-4cd1-a05e-49e306b2e21b,2023-08-30T19:10:00+02:00,2023-08-30,19:10:00,1.113,49.44,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-30T19:30:00+02:00,2023-08-30,19:30:00,1.263,49.463,76673,76,Servaville-Salmonville,CC Inter-Caux-Vexin,France,1,C,15218,21,NON
17776729,7b4c7bce-4c41-4f1b-a45f-287b3a299c1e,2023-08-30T19:10:00+02:00,2023-08-30,19:10:00,1.087,49.393,76575,76,Saint-Ãtienne-du-Rouvray,MÃ©tropole Rouen Normandie,France,2023-08-30T19:40:00+02:00,2023-08-30,19:40:00,1.089,49.443,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,14309,26,NON
17776794,8ee5792c-5bed-400b-adea-5f9ec4e6dff3,2023-08-30T19:10:00+02:00,2023-08-30,19:10:00,0.837,49.272,27062,27,Les Monts du Roumois,CC Roumois Seine,France,2023-08-30T19:50:00+02:00,2023-08-30,19:50:00,1.093,49.44,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,32944,35,NON
17800368,96b21822-4188-424d-995a-5af756233411,2023-08-30T19:10:00+02:00,2023-08-30,19:10:00,1.092,49.44,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-30T19:20:00+02:00,2023-08-30,19:20:00,1.117,49.464,76108,76,Bois-Guillaume,MÃ©tropole Rouen Normandie,France,1,C,5619,11,NON
17776796,cd42d92f-9b2e-4c68-8a58-08bac023eca2,2023-08-30T19:20:00+02:00,2023-08-30,19:20:00,1.175,49.238,27351,27,Incarville,CA Seine-Eure,France,2023-08-30T19:40:00+02:00,2023-08-30,19:40:00,1.067,49.446,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,33387,26,NON
17778017,c3955011-3c0e-4507-8f45-880362048e41,2023-08-30T19:30:00+02:00,2023-08-30,19:30:00,0.836,49.506,76608,76,Sainte-Marguerite-sur-Duclair,MÃ©tropole Rouen Normandie,France,2023-08-30T20:10:00+02:00,2023-08-30,20:10:00,1.117,49.436,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,27827,40,NON
17776658,a744827d-715f-4f26-a0e8-f5a1cc01858d,2023-08-30T19:30:00+02:00,2023-08-30,19:30:00,1.102,49.439,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-30T19:40:00+02:00,2023-08-30,19:40:00,1.108,49.459,76108,76,Bois-Guillaume,MÃ©tropole Rouen Normandie,France,1,C,3604,14,NON
17776895,0728e0b8-8d06-4d9b-a872-50d0874f906e,2023-08-30T19:30:00+02:00,2023-08-30,19:30:00,1.109,49.437,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-30T20:00:00+02:00,2023-08-30,20:00:00,1.184,49.321,27008,27,Alizay,CA Seine-Eure,France,1,C,20291,31,NON
17776913,eb196631-beb8-4545-9d8f-82f304b91997,2023-08-30T19:30:00+02:00,2023-08-30,19:30:00,1.09,49.443,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-30T20:00:00+02:00,2023-08-30,20:00:00,1.226,49.325,27458,27,PÃ®tres,CA Seine-Eure,France,1,C,21876,34,NON
17777026,b9f6c507-c64b-4025-8a54-40880505e38c,2023-08-30T19:30:00+02:00,2023-08-30,19:30:00,1.097,49.441,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-30T20:10:00+02:00,2023-08-30,20:10:00,0.818,49.281,27062,27,Les Monts du Roumois,CC Roumois Seine,France,1,C,34162,37,NON
17777976,d48bc4d6-99d0-4fe3-acd2-2e4b85971a16,2023-08-30T19:40:00+02:00,2023-08-30,19:40:00,0.85,49.361,27091,27,Bosgouet,CC Roumois Seine,France,2023-08-30T20:10:00+02:00,2023-08-30,20:10:00,1.111,49.438,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,30051,32,NON
17781127,a10b62db-b93f-4112-abc4-dc59c008f845,2023-08-30T19:40:00+02:00,2023-08-30,19:40:00,0.849,49.361,27091,27,Bosgouet,CC Roumois Seine,France,2023-08-30T20:10:00+02:00,2023-08-30,20:10:00,1.108,49.44,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,31012,33,NON
17776884,542d0bcc-35ce-42ec-bac8-5fd16a3cca78,2023-08-30T19:50:00+02:00,2023-08-30,19:50:00,1.069,49.449,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-30T20:00:00+02:00,2023-08-30,20:00:00,1.094,49.473,76451,76,Mont-Saint-Aignan,MÃ©tropole Rouen Normandie,France,1,C,4795,14,NON
17801398,f9865772-45b7-4e31-bf7a-c5f0405fb8dd,2023-08-30T19:50:00+02:00,2023-08-30,19:50:00,1.117,49.464,76108,76,Bois-Guillaume,MÃ©tropole Rouen Normandie,France,2023-08-30T19:50:00+02:00,2023-08-30,19:50:00,1.131,49.45,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,3293,7,NON
17778039,bf22d151-7188-4aa6-8932-d324567bbd96,2023-08-30T20:00:00+02:00,2023-08-30,20:00:00,1.112,49.44,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-30T20:30:00+02:00,2023-08-30,20:30:00,0.941,49.556,76057,76,Barentin,CC Caux - Austreberthe,France,1,C,22034,27,NON
17778107,e27557ad-3f23-4cd0-9fe7-8cc1fb7ffe7e,2023-08-30T20:00:00+02:00,2023-08-30,20:00:00,1.007,49.283,76231,76,Elbeuf,MÃ©tropole Rouen Normandie,France,2023-08-30T20:20:00+02:00,2023-08-30,20:20:00,1.086,49.445,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,23282,27,NON
17777075,07e8faad-5a5f-4221-9773-2edaa8a83ddd,2023-08-30T20:00:00+02:00,2023-08-30,20:00:00,1.107,49.441,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-30T20:10:00+02:00,2023-08-30,20:10:00,1.032,49.415,76322,76,Le Grand-Quevilly,MÃ©tropole Rouen Normandie,France,1,C,7869,18,NON
17778004,ea266fac-a845-453d-b2f6-272f3127119b,2023-08-30T20:10:00+02:00,2023-08-30,20:10:00,1.098,49.439,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-30T20:30:00+02:00,2023-08-30,20:30:00,1.163,49.429,76599,76,Saint-LÃ©ger-du-Bourg-Denis,MÃ©tropole Rouen Normandie,France,1,C,5834,13,NON
17777097,3d18df2a-a43f-4dde-b22f-7b66cbdff767,2023-08-30T20:10:00+02:00,2023-08-30,20:10:00,1.043,49.423,76322,76,Le Grand-Quevilly,MÃ©tropole Rouen Normandie,France,2023-08-30T20:20:00+02:00,2023-08-30,20:20:00,1.082,49.432,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,4147,9,NON
17802019,6edeaac4-909a-4861-a121-4ed399e5e759,2023-08-30T20:10:00+02:00,2023-08-30,20:10:00,1.078,49.919,76217,76,Dieppe,CA de la RÃ©gion Dieppoise,France,2023-08-30T21:00:00+02:00,2023-08-30,21:00:00,1.101,49.436,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,67177,49,NON
17778281,4a1829be-b3b1-4420-bbaa-a81e8bee2c49,2023-08-30T20:30:00+02:00,2023-08-30,20:30:00,1.07,49.448,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-30T20:50:00+02:00,2023-08-30,20:50:00,1.127,49.421,76103,76,Bonsecours,MÃ©tropole Rouen Normandie,France,1,C,6011,21,NON
17778344,4c0c1851-7446-4ddb-af61-595b7ef2f48e,2023-08-30T20:30:00+02:00,2023-08-30,20:30:00,1.09,49.328,76705,76,Tourville-la-RiviÃ¨re,MÃ©tropole Rouen Normandie,France,2023-08-30T20:50:00+02:00,2023-08-30,20:50:00,1.078,49.437,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,19593,17,NON
17778360,d259534e-4b92-4946-8c1e-d759d40fb410,2023-08-30T20:50:00+02:00,2023-08-30,20:50:00,1.083,49.424,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-30T21:00:00+02:00,2023-08-30,21:00:00,1.1,49.398,76681,76,Sotteville-lÃ¨s-Rouen,MÃ©tropole Rouen Normandie,France,1,C,3975,10,NON
17779314,1b9867f3-8abb-49f7-92f7-6282d8ba2ad3,2023-08-30T20:50:00+02:00,2023-08-30,20:50:00,1.089,49.443,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-30T21:20:00+02:00,2023-08-30,21:20:00,1.087,49.393,76575,76,Saint-Ãtienne-du-Rouvray,MÃ©tropole Rouen Normandie,France,1,C,8442,24,NON
17780225,8adf708b-74c0-4e84-a734-5fc274b420af,2023-08-30T20:50:00+02:00,2023-08-30,20:50:00,1.055,49.453,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-30T21:30:00+02:00,2023-08-30,21:30:00,1.159,49.268,27528,27,Le Vaudreuil,CA Seine-Eure,France,1,C,29110,35,NON
17779858,8b31b6ac-571a-4643-a186-32b366a555e5,2023-08-30T21:00:00+02:00,2023-08-30,21:00:00,1.072,49.548,76452,76,Montville,CC Inter-Caux-Vexin,France,2023-08-30T21:20:00+02:00,2023-08-30,21:20:00,1.096,49.437,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,24069,23,NON
17779935,d47fb685-3049-47c2-b432-d79a9cf000c5,2023-08-30T21:00:00+02:00,2023-08-30,21:00:00,1.083,49.446,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-30T21:30:00+02:00,2023-08-30,21:30:00,1.007,49.283,76231,76,Elbeuf,MÃ©tropole Rouen Normandie,France,1,C,23632,27,NON
17781128,91bfd0c0-f076-416c-af8c-9223eb855283,2023-08-30T21:00:00+02:00,2023-08-30,21:00:00,1.111,49.44,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-30T21:30:00+02:00,2023-08-30,21:30:00,0.907,49.354,27133,27,Caumont,CC Roumois Seine,France,1,C,26231,28,NON
17779892,25bcc6ff-0603-41d5-943b-8e8b86f87fb1,2023-08-30T21:10:00+02:00,2023-08-30,21:10:00,1.112,49.438,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-30T21:30:00+02:00,2023-08-30,21:30:00,1.03,49.385,76497,76,Petit-Couronne,MÃ©tropole Rouen Normandie,France,1,C,12555,20,NON
